expediente,categoria,numero,fragmento
SG-JIN-10/2024,inelegibilidad,1,"ta y ocho 96,075 Noventa y seis mil setenta y cinco 68,805 Sesenta y ocho mil ochocientos cinco CANDIDATAS/OS NO REGISTRADAS/OS 251 Doscientos cincuenta y uno VOTOS NULOS 5,961 Cinco mil novecientos sesenta y uno Finalizado dicho cómputo, se declaró la validez de la elección, la elegibilidad de la candidatura que obtuvo la mayoría de los votos y se expidió la constancia de mayoría y validez de la elección en favor de la candidatura postulada por coalición “ Sigamos H aciendo Historia” integrada por Mer ilyn G ó mez Pozos como propietaria y Laura Minerva Hernández He"
SG-JIN-143/2024,constancia_mayoria,1,"ido por Bryan Alonso Santiago Sandoval , en representación del Partido de la Revolución Democrática, a fin de impugnar del 0 6 Consejo Distrital del Instituto Nacional Electoral en el Estado de Sonora , el cómputo, la declaración de validez de la elección y el otorgamiento de la constancia de mayoría y validez respectiva, correspondiente a la elección de senadurías de la República por el principio de mayoría relativa en ese distrito. Palabras clave: Senad urías , desechamiento , cómputo distrital. R E S U L T A N D O: I. Antecedente. De los hechos expuestos en la demanda y d"
SG-JIN-143/2024,constancia_mayoria,2,"23-2024, de la que se objetan ” , dejando el renglón incompleto y saltando varios de ellos , para continuar en otro reng lón incompleto “, la declaración de validez de la elección de las Diputaciones Federales , correspondiente al proceso electoral federal 2023-2024, así como la constancia de mayoría emitida ” y con ello termina dicho numeral , sin que se advierta en el ocurso alguna otra mención de la elección que impugna . De igual f orma, se observa como hecho notorio , [6] que dicho partido político por conducto del mismo representante, pr omovió en esa fecha , una diver"
SG-JIN-143/2024,constancia_mayoria,3,"l 2023-2024, de la que se objetan” , dejando el renglón incompleto y saltando varios de ellos, para continuar en otro renglón incompleto “, la declaración de validez de la elección de los Diputaciones Federales, correspondiente al proceso electoral federal 2023-2024, así como la constancia de mayoría emitida” y con ello termina dicho numeral, también sin que se advierta en el ocurso alguna otra mención de la elección que impugna. En ese sentido, tomando en consideración que en el diverso medio de impugnación SG-JIN-141/2024 , se impugna lo referente a la elección de diputaci"
SG-JIN-143/2024,constancia_mayoria,4,"o de manifestar expresamente si se objetan los resultados del cómputo, la declaración de validez de la elección y el otorgamiento de las constancias respectivas , se objetó la declaración de validez - de la elección de las Diputaciones Federales - , equivocadamente , así como la constancia de mayoría emitida . A demás de advertirse que se trata del mismo formato de demanda con los mismos espacios incompletos, por lo que , con la suma de tod o s los elementos descritos, se puede evidencia r que la mención en una sola ocasión de la s diputaciones federales se trata de un error"
SG-JIN-143/2024,constancia_mayoria,5,"o de mayoría relativa . En consecuencia, se considera que en el presente juicio de inconformidad la parte actora impugna del 06 Consejo Distrital del Instituto Nacional Electoral en el Estado de Sonora, el cómputo, la declaración de validez de la elección y el otorgamiento de la constancia de mayoría y validez respectiva, correspondiente a la elección de senadurías de la República por el principio de mayoría relativa en ese distrito. [7] TERCERO . I mprocedencia. La demanda de l presente juicio de inconformidad debe desecharse de plano, en virtud de que se controvierte un ac"
SG-JIN-143/2024,nulidad,1,"consignados en las actas de cómputo de entidad federativa , las declaraciones de validez de las elecciones y el otorgamiento de las constancias de mayoría y validez o de asignación de primera minoría respectivas, por nulidad de la votación recibida en una o varias casillas o por nulidad de la elección; II. Las determinaciones sobre el otorgamiento de las constancias de mayoría y validez o de asignación de primera minoría respectivas; y III. Los resultados consignados en las actas de cómputo de entidad federativa , por error aritmético. De igual forma, según el artículo 50, pá"
SG-JIN-143/2024,rp,1,"o de asignación de primera minoría respectivas; y III. Los resultados consignados en las actas de cómputo de entidad federativa , por error aritmético. De igual forma, según el artículo 50, párrafo 1, inciso e), son impugnable s en l a elección de Senad urías por el principio de representación proporcional , l os resultados consignados en las actas de cómputo de entidad federativa respectivas : I. P or nulidad de la votación recibida en una o varias casillas; o II. P or error aritmético. De lo anterior, se concluye que los actos impugnables , a través del juicio de inconformidad ,"
SG-JIN-143/2024,rp,2,"votación recibida en una o varias casillas; o II. P or error aritmético. De lo anterior, se concluye que los actos impugnables , a través del juicio de inconformidad , en la elección de Senad urías de mayoría relativa y asignación de primera minoría, así como por el principio de representación proporcional, son los resultados consignados en las actas de cómputo de la entidad federativa correspondiente, realizadas por las c onsejos l ocales del INE en la entidad de que se trate , y no los resultados consignados en las actas de cómputo distrital llevadas a cabo por los c onsejos d i"
SG-JIN-143/2024,rp,3,"orman la entidad federativa correspondiente. Lo anterior es acorde al Sistema Electoral Mexicano y , en específico, con el procedimiento establecido para la elección de Senad urías por el principio de mayoría relativa y asignación de primera minoría, así como por el principio de representación proporcional. En efecto, del análisis de la normativa electoral, se advierte que los consejos distritales del INE son los órganos electorales facultados para llevar a cabo los cómputos distritales relativos a las elecciones federales de Preside ncia , Senad urías y Diputa ciones , lo cual re"
SG-JIN-143/2024,rp,4,"los Estados Unidos Mexicanos, enseguida con la de Diputa ciones y, finalmente, con la de Senad urías [12] . L os cómputos de entidad federativa de la elección de Senad urías por el principio de mayoría relativa y de asignación de la primera minoría, así como por el principio de representación proporcional, se realizan por el c onsejo l ocal del INE respectivo , precisamente sobre la base de la suma de los cómputos parciales que respecto de las mismas realizan los consejos distritales correspondientes . [13] Así, a través de los cómputos de entidad federativa se obtiene el resulta"
SG-JIN-143/2024,rp,5,"ión de Senad urías por el principio de mayoría relativa y se determina al ganador o ganadora de la elección, así como a la primera minoría, a quienes se les adjudican, respectivamente, dos y una senaduría, además de establecer el cómputo de entidad federativa por el principio de representación proporcional. Conforme a lo expuesto, tratándose de la elección de Senad urías , el cómputo de la votación recibida en cada una de las mesas directivas de casilla se lleva a cabo , en un primer momento , por los consejos distritales que se encuentran en la entidad federativa respectiva y, en"
SG-JIN-147/2024,constancia_mayoria,1,"7 , 562 SETENTA Y SIETE MIL QUINIENTOS SESENTA Y DOS MOVIMIENTO CIUDADANO 21 , 704 VEINTIUN MIL SETECIENTOS CUATRO CANDIDATOS NO REGISTRADOS 140 CIENTO CUARENTA VOTOS NULOS 4 , 842 CUATRO MIL OCHOCIENTOS CUARENTA Y DOS TOTAL 143 , 130 CIENTO CUARENTA Y TRES MIL CIENTO TREINTA 9. Constancia de mayoría y validez de diputaciones [8] . El siete de junio, al finalizar el cómputo distrital, el 0"
SG-JIN-147/2024,nulidad,1,"ltados consignados en las actas de cómputo distrital de la elección de diputaciones federales por el principio de mayoría y representación proporcional realizad a por el 0 1 Consejo Distrital del Instituto Nacional Electoral [2] en Sonora ; lo anterior, al haberse actualizado la causal de nulidad por indebida integración en cuatro (4) casillas, correspondiente a: 634 Contigua 1, 635 Básica, 708 Contigua 1 y 1590 Contigua 2 [3] . 2. Palabras Clave : cómputo distrital, diputaciones federales, mayoría relativa, nulidad de votación en casilla, recepción de la votación por pe"
SG-JIN-147/2024,rp,1,"RADO ELECTORAL: SERGIO ARTURO GUERRERO OLVERA [1] Guadalajara, Jalisco, veinticinco de ju l io de dos mil veinti cuatro . 1. Sentencia que modifica los resultados consignados en las actas de cómputo distrital de la elección de diputaciones federales por el principio de mayoría y representación proporcional realizad a por el 0 1 Consejo Distrital del Instituto Nacional Electoral [2] en Sonora ; lo anterior, al haberse actualizado la causal de nulidad por indebida integración en cuatro (4) casillas, correspondiente a: 634 Contigua 1, 635 Básica, 708 Contigua 1 y 1590 Contigua 2 [3]"
SG-JRC-221/2024,rp,1,"en el expediente JE-T P- 12 /2024 y acumulados , en que confirmó el acuerdo CG210/2024 del Consejo General del Instituto Estatal Electoral y de Participación Ciudadana [5] de la referida entidad, por el que se declaró la validez de la elección de diputaciones por el principio de representación proporcional, se asignaron diputaciones y se otorgaron las constancias respectiv as, en el proceso electoral ordinario local 2023-2024 . Palabras clave : “ sobrerrepresentación ”, “ afiliación afectiv a”, “ ajustes por paridad ”, “ representación proporcional ” . A N T E C E D E N T E S De l"
SG-JRC-221/2024,rp,2,"diputaciones por el principio de representación proporcional, se asignaron diputaciones y se otorgaron las constancias respectiv as, en el proceso electoral ordinario local 2023-2024 . Palabras clave : “ sobrerrepresentación ”, “ afiliación afectiv a”, “ ajustes por paridad ”, “ representación proporcional ” . A N T E C E D E N T E S De las afirmaciones que realiza n quien es promueve n y de las constancias que obran en el expediente, se desprende lo siguiente: I . Jornada Electoral . El dos de junio tuvo verificativo la jornada electoral en Sonora. II . Cómputo s distritales . El"
SG-JRC-221/2024,rp,3,"esultados de la totalidad de las casillas instaladas en el estado de Sonora . II I . Asignación de diputaciones . El treinta de junio, mediante acuerdo CG210/2024, el Consejo General del IEEyPC aprobó, por unanimidad, la validez de la elección de diputaciones por el principio de representación proporcional [6] y, por ende, la asignación de doce diputaciones por dicho principio, quedando de la siguiente manera: IV. Juicio s local es . Inconforme s con lo anterior, e l tres y cuatro de julio, se presentaron diversos medios de impug n ación ante el Tribunal local . V. Acto impugnado."
